og_representation,mapping
मेहरोत्रा,Mehrotra
मेहता,Mehta
मेंधि,Mendhi
मेण्डोन,Mendon
मेनन,Menon
सोदागर,Merchant
म्हात्रे,Mhatre
मिन्हास,Minhas
मीरचंदानी,Mirchandani
मिश्रा,Mishra
मिस्त्री,Mistry
मित्तल,Mittal
मित्तल,Mittal
मोडक,Modak
मोदी,Modi
मोघे,Moghe
मोहन,Mohan
मोहंती,Mohanty
मोहित,Mohit
मोहरिल,Mohril
मोइत्रा,Moitra
मोजाला,Mojala
मोलकर,Molkar
मोंगिया,Mongia
अधिक,More
एक अधिक,Morea
मोटवानी,Motwani
मोटवानी,Motwani
मकवान,Macwan
मुदलियार,Mudaliyar
मुजावर,Mujawar
मजूमदार,Mujumdar
मुखर्जी,Mukherjee
मूलचंदानी,Mulchandani
खच्चर,Mule
मुलेय,Muley
मुल्की,Mulki
मुंडन,Mundan
मुंडे,Mundhe
मुंडी,Mundi
मुंजाल,Munjal
मुंजे,Munje
मुंशी,Munshi
मुरलीधरन,Muralidharan
मूर्ति,Murthy
मुशरिफ,Mushrif
मुट्टेमवर,Muttemwar
मजूमदार,Muzumdar
नूरा,Noora
नबर,Nabar
नादर,Nadar
नडेला,Nadella
नदीक़त्ला,Nadikatla
नाडकर्णी,Nadkarni
गुनगुन,Nag
नगीयह,Nagaiah
नगर,Nagar
नागपाल,Nagpal
नाइक,Naik
नायर,Nair
नक़्रा,Nakra
नालमोलु,Nalamolu
नमबीयन,Nambian
नांबियार,Nambiar
नांबियार,Nambiyar
नंबूदिरी,Namboodiri
नख़ाते,Nakhate
नानावटी,Nanavati
नंदा,Nanda
नंदमुरी,Nandamuri
नंदनवार,Nandanwar
नंदिगम,Nandigam
ननिवदेकर,Nanivadekar
ननोटी,Nanoti
नारंग,Narang
नारायण,Narayan
नारायणन,Narayanan
नरेश,Naresh
नार्लीकर,Narlikar
नरूला,Narula
नाथ,Nath
नाथवत,Nathawat
नौड़ियल,Naudiyal
नवरे,Nawre
नायक,Nayak
नेगी,Negi
नेहरा,Nehra
नेहरू,Nehru
नेल्लूरी,Nelluri
नेने,Nene
नेरुरकर,Nerurkar
निगाड़े,Nigade
निगम,Nigam
निहलानी,Nihalani
निकम,Nikam
नाइके,Nike
निखंज,Nikhanj
निंबालकर,Nimbalkar
निम्बार्क,Nimbark
निम्हान,Nimhan
निश्चल,Nischol
निथर्वल,Nitharwal
नवीन,Navin
नगभैरवा,Nagabhairava
नवानी,Navani
ओक,Oak
ओबेराय,Oberoi
ओगले,Ogale
ओग्रा,Ogra
ओहरी,Ohri
ओम्बले,Omble
ओंकारेश्वर,Omkareshwar
ओमकारनाथ,Omkarnath
ओझा,Ozha
ओझा,Ojha
पादुकोण,Padukone
पदवाड,Padwad
पाहवा,Pahwa
पै,Pai
पगी,Pagi
पेंटल,Paintal
दोस्त,Pal
पलान,Palan
पलांदे,Palande
पलंदूरक,Palandurkar
पलव,Palav
पालेकर,Palekar
पालीवाल,Paliwal
पलोद,Palod
पंचोली,Pancholi
पांडा,Panda
पांडे,Pande
पांडे,Pandey
पंधेर,Pandher
पाँध्रिपांडे,Pandhripande
पांडियन,Pandian
पंडित,Pandit
पंड्या,Pandya
पंगारकर,Pangarkar
पेज,Page
पेजे,Pagey
पणिक्कर,Panicker
पाणिग्रही,Panigrahi
पंजवानी,Panjwani
पानसे,Panse
पंत,Pant
पंथुलू,Panthulu
पंवार,Panwar
पप्पू,Pappu
पपूले,Papule
परब,Parab
परांजपे,Paranjape
पराशर,Parasher
परातें,Parate
परचुरे,Parchure
परदेसी,Pardesi
परदेशी,Pardeshi
पारेख,Parekh
परिहार,Parihar
पारिख,Parikh
परखी,Parkhi
परमार,Parmar
परसोडकार,Parsodkar
परूछुरि,Paruchuri
पसरीचा,Pasricha
पाटणकर,Patankar
पाटेकर,Patekar
पटेल,Patel
पाठक,Pathak
पाटिल,Patil
पटकी,Patki
पटनायक,Patnaik
पटने,Patne
पटनी,Patni
पत्र,Patra
पटवर्धन,Patwardhan
पौड,Paud
पॉल,Paul
पावरी,Pawri
पवार,Pawar
पेडणेकर,Pednekar
पेंढारकर,Pendharkar
पेंडसे,Pendse
फाँसे,Phanse
फाटक,Phatak
फोगाट,Phogat
पिल्लै,Pillai
पिंपारकर,Pimparkar
पिंपलापूरे,Pimplapure
पिंगले,Pingale
पिंजरकर,Pinjarkar
पिरामल,Piramal
पिरामल,Piramal
पितले,Pitale
पोहनकर,Pohankar
पोहनेकर,Pohnekar
पोलेकर,Polekar
पॉली,Polley
पोरवाल,Porwal
पोतदार,Potdar
पोतदुखे,Potdukhe
पोतलुरी,Potluri
प्रभावलकर,Prabhavalkar
प्रभु,Prabhu
प्रधान,Pradhan
प्रजापति,Prajapati
प्रसाद,Prasad
प्रसादे,Prasade
प्रसादी,Prasadi
प्रथम,Pratham
प्रेमजी,Premji
पुनिया,Punia
पुनीयनी,Puniani
पुनियानी,Puniyani
पुंज,Punj
पुनवानी,Punwani
पुरम,Puram
पुराणिक,Puranik
पुरी,Puri
पुरोहित,Purohit
पुथरान,Puthran
प्रकाश,Prakash
पूनेथा,Punetha
कुआज़ी,Quazi
कुरैशी,Quereshi
कुरैशी,Qureshi
राजू,Raaju
राज़,Raaz
रहाणे,Rahane
रहेजा,Raheja
रहमान,Rahman
राय,Rai
रेकांतिवार,Raikantiwar
रैना,Raina
रैरखिया,Rairakhia
रायजादा,Raizada
राज,Raj
राजन,Rajan
राजावत,Rajawat
राजपुरोहित,Rajpurohit
राजू,Raju
रक्षित,Rakshit
रामचंद्रन,Ramachandran
रमेलवार,Ramelwar
रमेश,Ramesh
रामीसेट्टी,Ramisetty
रमननी,Ramnani
रामपाल,Rampal
राना,Rana
रानाडे,Ranade
राणावत,Ranawat
राणे,Rane
राव,Rao
रस्तोगी,Rastogi
राठी,Rathi
राठौड़,Rathod
राठौर,Rathore
रविनुथला,Ravinuthala
रावल,Rawal
रावत,Rawat
रावत,Rawat
रक्षित,Raxit
रे,Ray
रयकांतिवार,Raykantiwar
रेड्डी,Reddy
रेगे,Rege
रहमान,Rehman
रेका,Reka
रेशमिया,Reshammiya
रोडे,Rode
रोकड़ें,Rokade
रोशन,Roshan
रॉय,Roy
रॉयचौधरी,Roychoudhury
रुइया,Ruia
रूंगटा,Rungta
रूपारेल,Ruparel
रथ,Rath
रूमाल्ला,Rumalla
सरकार,Sarkar
सबनीस,Sabnis
सचान,Sachan
सचदेव,Sachdev
सदारंगनी,Sadarangani
साधु,Sadhu
सफारी,Safary
साहा,Saha
सहाय,Sahai
सशास्ट्रबुद्धे,Sahastrabuddhe
सहेदेव,Sahedev
साहनी,Sahni
साहू,Sahu
साहूकार,Sahukar
सहगल,Saigal
सैनी,Saini
सकलानी,Saklani
सकपाल,Sakpal
सल्लीयन,Salian
सलमान,Salmaan
सलूजा,Saluja
सालुंके,Salunkhe
समर्थ,Samarth
समदूरकर,Samdurkar
समुधरे,Samudre
संधू,Sandhu
सांघवी,Sanghavi
संघवी,Sanghvi
सानिल,Sanil
सनिर,Sanir
सन्निधि,Sannidhi
सेनन,Sanon
साओजी,Saoji
सपरा,Sapra
सराफ,Saraf
शारदा,Sarda
सरोहा,Saroha
सरनाईक,Sarnaik
सरोड़े,Sarode
सार्वे,Sarve
सारवे,Sarwe
सतम,Satam
सतीजा,Satija
सतपुते,Satpute
सावरकर,Savarkar
सावंत,Sawant
सवरकर,Sawarkar
साहनी,Sawhney
देखा,Saw
सक्सेना,Saxena
सहगल,Sehgal
सहवाग,Sehwag
सेख़री,Sekhri
सेलवन,Selvan
सेमवाल,Semwal
सेन,Sen
सेनगुप्ता,Sengupta
सेठी,Sethi
सेतना,Setna
शाह,Shah
शहाणे,Shahane
शरीफ,Shareef
शर्मा,Sharma
शास्त्री,Shastri
शेखावत,Shekhawat
शेलके,Shelke
शेनॉय,Shenoy
शेख़,Sheikh
शेरगिल्ल,Sheirgill
शेखर,Shekhar
शेषाद्रि,Sheshadri
शेटे,Shete
सेठ,Sheth
शेट्टी,Shetty
शिखावत,Shikhavat
शिखावत,Shikhawat
शिंदे,Shinde
शिर्के,Shirke
शिशोदिया,Shishodia
शिवालकर,Shivalkar
शिवदासानी,Shivdasani
शूरेय,Shourey
श्रीखंडे,Shrikhande
श्रियान,Shriyan
साहूकार,Shroff
शुक्ला,Shukla
सिद्दीकी,Siddiqui
सिद्धू,Sidhu
सिकरवार,Sikarwar
नरसिंह,Simha
सिंह,Singh
सिंघल,Singhal
सिंघम,Singham
सिंघानिया,Singhania
सिन्हा,Sinha
सिरिपूरपु,Siripurapu
शिरीष,Sirish
सोभि,Sobhi
सोलंकी,Solanki
सोमैया,Somaiya
सोमालवर,Somalwar
तो मर्द,Soman
सोमानी,Somani
सोमयजुलू,Somayajulu
सोनवणे,Sonawane
सोनी,Soni
शर्मा,Sharma
सोनोवाल,Sonowal
सोनपतकी,Sonpatki
सूद,Sood
श्रीनिवासन,Srinivasan
श्रीवास्तव,Srivastava
सुब्रमण्यम,Subramaniam
सुब्रमण्यम,Subramanium
सुब्रमण्यम,Subramanyam
सूचक,Suchak
सुमन,Suman
सुराणा,Surana
सूरी,Suri
सुर्वे,Surve
सुवर्णा,Suvarna
सुवरिया,Suvariya
स्वामी,Swamy
स्वरूप,Swarup
सैयद,Syed
सामी,Sami
सुंदी,Sundi
ताड़ासकर,Tadaskar
टैगोर,Tagore
ताहिल,Tahil
तहिलियानी,Tahiliani
तहिलरामनी,Tahilramani
तक,Tak
तलारी,Talari
तलगेरी,Talgeri
तलपड़े,Talpade
तलसानिया,Talsania
तलवार,Talwar
तांबे,Tambe
तम्बके,Tambke
तमांग,Tamang
तम्हाने,Tamhane
ताम्हणकर,Tamhankar
टाँडे,Tande
टंडन,Tandon
तन्ना,Tanna
तांती,Tanti
तंवर,Tanwar
तापड़िया,Taparia
टाटा,Tata
तौरानी,Taurani
तावड़े,Tawde
टायदे,Tayde
तेजवानी,Tejwani
टेकचन्दनी,Tekchandani
टेम्पल्ली,Tempalli
तेंदुलकर,Tendulkar
ठाकरे,Thackeray
ठकेरसेय,Thakersey
ठक्कर,Thakkar
ठाकुर,Thakore
ठकराल,Thakral
थकरन,Thakran
ठाकरे,Thakre
ठाकरे,Thakrey
ठाकुर,Thakur
थकुरथा,Thakurtha
थापा,Thapa
थापर,Thapar
थॉमस,Thomas
थोंबरे,Thombre
थोरवि,Thorvi
थोसर,Thosar
थोटा,Thota
थुसे,Thuse
तिजोरी,Tijori
टिक्कू,Tikoo
तिलक,Tilak
तिरोडकर,Tirodkar
तिरपूड़े,Tirpude
तिवारी,Tiwari
तिवासकर,Tiwaskar
तोमर,Tomar
टूर,Toor
तोप,Tope
तोषनीवाल,Toshniwal
त्रिपाठी,Tripathi
त्रिवेदी,Trivedi
तूफ़चि,Tufchi
त्यागी,Tyagi
तपानिया,Tapaniya
उड़ायराजु,Udayaraju
उदयवर,Udyavar
उल्लाल,Ullal
उम्बरकर,Umbarkar
उन्हले,Unhale
उनियाल,Uniyal
उन्नी,Unni
उन्नीकृष्णन,Unnikrishnan
उन्नीथन,Unnithan
उपाध्याय,Upadhyay
उपाध्ये,Upadhye
उपनसी,Upasni
उपलेंचवर,Uplenchwar
उप्पल,Uppal
उप्पलपाती,Uppalapati
उप्पोनी,Upponi
वेलगूबँटी,Velugubanti
वाघेला,Vaghela
